simulation,Spain,Argentina,France,England,Brazil
4807,21.011025587684625,20.532556688163094,11.545662575410859,5.8248387767838565,5.533596837944664
4808,21.027454242928453,20.52828618968386,11.543261231281198,5.823627287853577,5.532445923460898
4809,21.02308172177168,20.52401746724891,11.540860885839052,5.822416302765648,5.531295487627365
4810,21.01871101871102,20.51975051975052,11.538461538461538,5.8212058212058215,5.53014553014553
4811,21.01434213261276,20.515485346081896,11.536063188526294,5.819995842860112,5.528996050717107
4812,21.00997506234414,20.511221945137155,11.533665835411473,5.818786367414797,5.527847049044056
4813,21.00560980677332,20.506960315811344,11.53126947849574,5.81757739455641,5.526698524828589
4814,21.001246364769422,20.502700457000415,11.528874117158288,5.8163689239717495,5.546323223930203
4815,20.996884735202492,20.498442367601246,11.526479750778815,5.815160955347872,5.545171339563863
4816,20.992524916943523,20.49418604651163,11.524086378737541,5.813953488372093,5.544019933554818
4817,20.98816690886444,20.489931492630266,11.521694000415197,5.812746522731991,5.563628814614906
4818,21.00456621004566,20.485678704856788,11.519302615193027,5.8115400581154,5.562474055624741
4819,21.000207511931936,20.502178875285328,11.516912222452792,5.8103340942104165,5.561319775887114
4820,20.99585062240664,20.497925311203318,11.535269709543568,5.809128630705394,5.560165975103734
4821,21.012238124870358,20.49367351171956,11.53287699647376,5.807923667288945,5.559012652976561
4822,21.007880547490668,20.48942347573621,11.530485275819162,5.806719203649938,5.578598092077976
4823,21.003524777109682,20.485175202156334,11.528094546962471,5.805515239477503,5.57744142649803
4824,21.019900497512438,20.480928689883914,11.5257048092869,5.804311774461028,5.576285240464345
4825,21.036269430051814,20.476683937823832,11.523316062176166,5.803108808290156,5.575129533678756
4826,21.0319104848736,20.493162038955656,11.520928305014506,5.801906340654787,5.573974305843349
4827,21.027553345763415,20.509633312616533,11.518541537186659,5.8007043712450805,5.572819556660451
4828,21.04391052195526,20.505385252692626,11.516155758077879,5.79950289975145,5.571665285832643
4829,21.039552702422863,20.521847173327814,11.51377096707393,5.7983019258645685,5.570511493062746
4830,21.055900621118013,20.5175983436853,11.511387163561077,5.797101449275362,5.56935817805383
4831,21.051542123783896,20.513351273028356,11.509004346926103,5.795901469675015,5.568205340509212
4832,21.04718543046358,20.5091059602649,11.506622516556291,5.7947019867549665,5.587748344370861
4833,21.042830540037244,20.504862404303744,11.504241671839436,5.79350300020691,5.607283260914546
4834,21.059164253206454,20.50062060405461,11.50186181216384,5.792304509722797,5.60612329333885
4835,21.07549120992761,20.49638055842813,11.499482936918303,5.791106514994829,5.604963805584282
4836,21.07113316790736,20.492142266335815,11.497105045492143,5.789909015715467,5.603804797353185
4837,21.066776927847837,20.487905726690098,11.494728137275171,5.809385983047343,5.60264626834815
4838,21.062422488631665,20.4836709384043,11.49235221165771,5.808185200496073,5.601488218272014
4839,21.058069849142385,20.500103327133708,11.489977268030586,5.8069849142384795,5.6003306468278575
4840,21.053719008264462,20.49586776859504,11.487603305785123,5.805785123966943,5.619834710743802
4841,21.070026853955795,20.491633959925633,11.485230324313159,5.804585829374096,5.618673827721545
4842,21.065675340768276,20.487401900041306,11.503510945890127,5.803387030152829,5.617513424204874
4843,21.06132562461284,20.483171587858763,11.501135659715054,5.802188725996283,5.637001858352261
4844,21.077621800165154,20.478943022295624,11.498761354252682,5.800990916597852,5.635838150289017
4845,21.07327141382869,20.474716202270383,11.496388028895769,5.799793601651187,5.634674922600619
4846,21.06892282294676,20.470491126702434,11.494015683037556,5.798596780850185,5.633512174989682
4847,21.08520734474933,20.46626779451207,11.491644316071797,5.797400453889003,5.6323499071590675
4848,21.080858085808583,20.462046204620464,11.48927392739274,5.7962046204620465,5.631188118811881
4849,21.076510620746546,20.47844916477624,11.486904516395132,5.795009280263972,5.630026809651475
4850,21.09278350515464,20.47422680412371,11.484536082474227,5.793814432989691,5.628865979381444
4851,21.10904968047825,20.470006184291897,11.482168625025768,5.792620078334363,5.627705627705628
4852,21.10469909315746,20.465787304204454,11.479802143446001,5.791426215993405,5.626545754328112
4853,21.100350298784257,20.461570162785904,11.477436637131671,5.7902328456624765,5.645992169791882
4854,21.096003296250515,20.45735475896168,11.475072105480017,5.789039967037494,5.644829007004533
4855,21.091658084449023,20.453141091658082,11.472708547888773,5.808444902162719,5.643666323377961
4856,21.107907742998353,20.448929159802308,11.470345963756177,5.8072487644151565,5.642504118616145
4857,21.12415071031501,20.444718962322423,11.467984352480954,5.8060531192093885,5.641342392423306
4858,21.119802387813916,20.440510498147386,11.46562371346233,5.804857966241252,5.660765747221078
4859,21.136036221444744,20.43630376620704,11.46326404610002,5.8036633052068325,5.659600740893188
4860,21.131687242798353,20.432098765432098,11.481481481481481,5.802469135802469,5.658436213991769
4861,21.127340053486936,20.448467393540422,11.479119522731947,5.801275457724748,5.657272166220942
4862,21.12299465240642,20.44426162073221,11.476758535582066,5.800082270670506,5.656108597285068
4863,21.1392144766605,20.44005757762698,11.47439851943245,5.798889574336829,5.654945506888752
4864,21.134868421052634,20.435855263157894,11.47203947368421,5.797697368421053,5.653782894736842
4865,21.151079136690647,20.431654676258994,11.46968139773895,5.796505652620761,5.65262076053443
4866,21.146732429099877,20.427455815865187,11.467324290998766,5.7953144266337855,5.651459103986848
4867,21.142387507704953,20.423258680912266,11.485514690774606,5.794123690158208,5.650297924799672
4868,21.138044371405094,20.419063270336892,11.483155299917831,5.813475760065735,5.649137222678719
4869,21.13370301910043,20.414869583076605,11.480796878209079,5.812281782706921,5.647976997330048
4870,21.129363449691994,20.410677618069816,11.478439425051334,5.811088295687885,5.646817248459959
4871,21.125025662081708,20.4064873742558,11.47608293984808,5.809895298706631,5.666187641141449
4872,21.120689655172413,20.402298850574713,11.473727422003284,5.808702791461412,5.665024630541872
4873,21.116355427867845,20.398112045967576,11.471372870921403,5.807510773650729,5.663862097270675
4874,21.11202297907263,20.393926959376284,11.469019286007386,5.806319244973328,5.662700041034059
4875,21.128205128205128,20.38974358974359,11.466666666666667,5.805128205128205,5.661538461538462
4876,21.123872026251025,20.385561936013126,11.464315012305168,5.803937653814603,5.660377358490567
4877,21.11954070125077,20.381381997129385,11.461964322329301,5.802747590732007,5.659216731597294
4878,21.13571135711357,20.37720377203772,11.459614596145961,5.801558015580156,5.658056580565805
4879,21.1313793810207,20.373027259684363,11.457265833162534,5.8003689280590285,5.656896905103505
4880,21.12704918032787,20.38934426229508,11.454918032786885,5.799180327868853,5.655737704918033
4881,21.122720753943863,20.38516697398074,11.452571194427371,5.7979922147101,5.654578979717271
4882,21.11839410077837,20.380991396968458,11.45022531749283,5.79680458828349,5.65342072920934
4883,21.114069219741964,20.37681753020684,11.447880401392586,5.795617448289986,5.652262953102601
4884,21.109746109746112,20.372645372645373,11.445536445536446,5.794430794430794,5.671580671580672
4885,21.105424769703173,20.36847492323439,11.443193449334698,5.793244626407369,5.670419651995906
4886,21.1011051985264,20.364306180925094,11.440851412198116,5.7920589439214085,5.6897257470323375
4887,21.096787395129937,20.36013914466953,11.438510333537957,5.81133619807653,5.688561489666462
4888,21.092471358428806,20.355973813420622,11.436170212765957,5.810147299509002,5.687397708674304
4889,21.088157087338924,20.37226426672121,11.433831049294334,5.808958887298016,5.68623440376355
4890,21.083844580777097,20.368098159509202,11.431492842535787,5.807770961145194,5.6850715746421265
4891,21.07953383766101,20.363933755878143,11.429155591903497,5.806583520752402,5.683909221018197
4892,21.075224856909237,20.35977105478332,11.426819296811122,5.80539656582175,5.682747342600163
4893,21.07091763744124,20.35561005518087,11.424483956672798,5.824647455548743,5.681585939096669
4894,21.066612178177362,20.371883939517776,11.422149570903146,5.823457294646506,5.680425010216592
4895,21.062308478038815,20.388151174668028,11.419816138917263,5.822267620020429,5.67926455566905
4896,21.07843137254902,20.383986928104576,11.417483660130719,5.821078431372549,5.678104575163399
4897,21.07412701654074,20.37982438227486,11.415152133959568,5.819889728405146,5.67694506840923
4898,21.069824418129848,20.375663536137196,11.412821559820335,5.818701510820743,5.675786035116373
4899,21.06552357624005,20.371504388650745,11.410491937130027,5.837926107368851,5.674627474994897
4900,21.06122448979592,20.367346938775512,11.408163265306122,5.836734693877551,5.6938775510204085
4901,21.056927157722914,20.363191185472353,11.405835543766578,5.835543766578249,5.692715772291369
4902,21.052631578947366,20.35903712770298,11.403508771929824,5.8343533251733986,5.691554467564259
4903,21.048337752396492,20.35488476442994,11.401182949214766,5.833163369365694,5.690393636549052
4904,21.04404567699837,20.35073409461664,11.398858075040783,5.831973898858075,5.689233278955955
4905,21.060142711518857,20.34658511722732,11.396534148827726,5.83078491335372,5.688073394495413
4906,21.055849979616795,20.34243783122707,11.394211169995923,5.829596412556054,5.686913982878108
4907,21.05155899735072,20.33829223558182,11.412268188302425,5.828408396168738,5.685755043814958
4908,21.047269763651183,20.334148329258355,11.409942950285249,5.82722086389568,5.684596577017115
4909,21.042982277449582,20.330006111224282,11.407618659604807,5.8260338154410265,5.683438582195967
4910,21.03869653767821,20.34623217922607,11.405295315682281,5.8248472505091655,5.682281059063136
4911,21.034412543270207,20.362451639177355,11.402972917939321,5.8236611688047235,5.6811240073304825
4912,21.03013029315961,20.35830618892508,11.400651465798045,5.822475570032573,5.679967426710098
4913,21.025849786281295,20.35416242621616,11.39833095868105,5.8416446163240385,5.678811316914309
4914,21.021571021571024,20.35002035002035,11.396011396011396,5.84045584045584,5.677655677655678
4915,21.01729399796541,20.36622583926755,11.393692777212614,5.839267548321465,5.676500508646999
4916,21.033360455655004,20.362082994304313,11.391375101708705,5.838079739625712,5.675345809601302
4917,21.02908277404922,20.3579418344519,11.409395973154362,5.836892414073622,5.674191580231849
4918,21.045140300935337,20.35380235868239,11.407076047173648,5.835705571370476,5.673037820252135
4919,21.040861963813782,20.34966456596869,11.404757064443993,5.834519211221793,5.671884529375889
4920,21.036585365853657,20.345528455284555,11.422764227642276,5.833333333333333,5.670731707317073
4921,21.032310505994715,20.34139402560455,11.44076407234302,5.832147937411095,5.669579353789881
4922,21.02803738317757,20.337261275904105,11.438439658675335,5.830963023161317,5.668427468508736
4923,21.023765996343695,20.35344302254723,11.436116189315458,5.8297785902904735,5.6672760511883
4924,21.019496344435417,20.369618196588142,11.433793663688059,5.82859463850528,5.666125101543461
4925,21.01522842639594,20.365482233502537,11.431472081218274,5.8274111675126905,5.664974619289341
4926,21.010962241169306,20.361347949654892,11.42915144133171,5.826228177019894,5.663824604141291
4927,21.006697787700425,20.377511670387662,11.426831743454436,5.8250456667343204,5.662675055814898
4928,21.002435064935064,20.373376623376625,11.424512987012987,5.823863636363636,5.661525974025975
4929,20.998174071819843,20.369243254209778,11.422195171434367,5.822682085615743,5.660377358490567
4930,20.99391480730223,20.365111561866126,11.419878296146045,5.821501014198783,5.659229208924949
4931,20.98965727033056,20.36098154532549,11.417562360575948,5.8203204218211315,5.6783613871425676
4932,21.005677210056774,20.35685320356853,11.415247364152474,5.819140308191403,5.6772100567721
4933,21.001419014798298,20.35272653557673,11.433204946280155,5.817960673018447,5.6760591931887285
4934,20.997162545601945,20.348601540332385,11.430887717875962,5.81678151601135,5.6749087961086335
4935,20.99290780141844,20.344478216818644,11.428571428571429,5.815602836879433,5.673758865248227
4936,20.98865478119935,20.340356564019448,11.426256077795786,5.814424635332252,5.692868719611021
4937,20.984403483897104,20.336236580919586,11.42394166497873,5.813246911079603,5.691715616771319
4938,21.000405022276226,20.332118266504658,11.421628189550425,5.812069663831511,5.690562980963953
4939,20.996153067422554,20.328001619761086,11.419315650941487,5.810892893298238,5.689410811905244
4940,21.012145748987855,20.323886639676115,11.417004048582996,5.809716599190284,5.6882591093117405
4941,21.028131957093706,20.319773325237804,11.414693381906496,5.808540781218377,5.6871078729002225
4942,21.02387697288547,20.335896398219344,11.41238365034399,5.807365439093484,5.685957102387698
4943,21.01962371029739,20.35201294760267,11.410074853327938,5.8061905725268055,5.684806797491402
4944,21.035598705501616,20.34789644012945,11.407766990291263,5.805016181229774,5.683656957928802
4945,21.03134479271992,20.364004044489384,11.405460060667341,5.803842264914055,5.6825075834175935
4946,21.027092600080874,20.359886777193694,11.403154063890012,5.802668823291548,5.681358673675698
4947,21.022842126541338,20.35577117444916,11.400848999393572,5.801495856074388,5.680210228421266
4948,21.018593371059012,20.351657235246563,11.398544866612772,5.80032336297494,5.679062247372676
4949,21.034552434835323,20.34754495857749,11.396241664982824,5.799151343705799,5.677914730248535
4950,21.03030303030303,20.363636363636363,11.393939393939394,5.797979797979798,5.6767676767676765
4951,21.02605534235508,20.37972126843062,11.391638052918603,5.796808725509997,5.675621086649161
4952,21.021809369951537,20.37560581583199,11.389337641357027,5.795638126009693,5.674474959612278
4953,21.037754896022612,20.37149202503533,11.387038158691702,5.794467999192408,5.67332929537654
4954,21.05369398465886,20.367379895034315,11.384739604360112,5.793298344771902,5.672184093661688
4955,21.04944500504541,20.383451059535822,11.382441977800202,5.792129162462159,5.671039354187689
4956,21.06537530266344,20.379338175948345,11.380145278450362,5.790960451977401,5.669895076674738
4957,21.061125680855355,20.375226951785354,11.377849505749445,5.789792213032076,5.668751260843252
4958,21.056877773295685,20.391286809197258,11.375554659136748,5.788624445340863,5.667607906413877
4959,21.0727969348659,20.38717483363581,11.373260738052027,5.787457148618673,5.666465013107482
4960,21.068548387096776,20.383064516129032,11.370967741935484,5.786290322580645,5.665322580645162
4961,21.084458778472083,20.37895585567426,11.368675670227777,5.785123966942149,5.664180608748237
4962,21.080209592906087,20.37484885126965,11.366384522370012,5.783958081418783,5.663039097138251
4963,21.096111223050574,20.370743501914166,11.364094297803748,5.782792665726375,5.661898045536973
4964,21.091861402095084,20.366639806607576,11.36180499597099,5.7816277195809835,5.680902497985495
4965,21.087613293051362,20.362537764350453,11.379657603222558,5.780463242698892,5.6797583081570995
4966,21.08336689488522,20.378574305275876,11.377366089407975,5.779299234796617,5.67861457913814
4967,21.079122206563316,20.37447151197906,11.375075498288705,5.778135695590899,5.697604187638413
4968,21.074879227053138,20.37037037037037,11.372785829307569,5.776972624798712,5.71658615136876
4969,21.070637955323,20.366270879452607,11.370497081907828,5.775810022137251,5.71543570134836
4970,21.06639839034205,20.362173038229376,11.368209255533198,5.774647887323944,5.714285714285714
4971,21.062160531080266,20.35807684570509,11.36592234962784,5.773486220076443,5.713136189901428
4972,21.057924376508446,20.374094931617055,11.363636363636363,5.772325020112631,5.7119871279163315
4973,21.05368992559823,20.369997989141364,11.36135129700382,5.791272873516991,5.710838528051478
4974,21.069561720948933,20.36590269400885,11.359067149175713,5.790108564535585,5.709690390028147
4975,21.08542713567839,20.36180904522613,11.35678391959799,5.788944723618091,5.708542713567839
4976,21.081189710610932,20.377813504823152,11.354501607717042,5.787781350482315,5.707395498392283
4977,21.076953988346396,20.373719107896324,11.352220212979706,5.786618444846293,5.706248744223428
4978,21.07271996785858,20.369626355966254,11.349939734833267,5.7854560064282845,5.705102450783447
4979,21.068487648122115,20.385619602329786,11.347660172725448,5.784294034946776,5.703956617794738
4980,21.084337349397593,20.38152610441767,11.345381526104417,5.783132530120482,5.7028112449799195
4981,21.08010439670749,20.37743425015057,11.343103794418791,5.781971491668339,5.701666332061834
4982,21.07587314331594,20.37334403853874,11.340826977117624,5.780810919309514,5.700521878763549
4983,21.07164358819988,20.38932370058198,11.338551073650411,5.779650812763395,5.6993778848083485
4984,21.06741573033708,20.38523274478331,11.336276083467094,5.778491171749598,5.698234349919743
4985,21.063189568706118,20.381143430290873,11.35406218655968,5.777331995987963,5.697091273821464
4986,21.079021259526677,20.377055756117127,11.351784997994384,5.776173285198556,5.695948656237465
4987,21.074794465610587,20.372969721275318,11.349508722678966,5.775015039101664,5.6948064968919185
4988,21.07056936647955,20.36888532477947,11.367281475541299,5.773857257417802,5.693664795509222
4989,21.086390058127883,20.364802565644418,11.365003006614552,5.772699939867709,5.692523551813991
4990,21.082164328657317,20.360721442885772,11.362725450901804,5.791583166332665,5.691382765531062
4991,21.07794029252655,20.376678020436785,11.360448807854137,5.790422760969745,5.6902424363854935
4992,21.07371794871795,20.392628205128204,11.358173076923077,5.789262820512821,5.689102564102564
4993,21.0694972962147,20.408572000801122,11.355898257560584,5.788103344682556,5.687963148407771
4994,21.0652783340008,20.40448538245895,11.353624349219062,5.78694433319984,5.686824189026832
4995,21.06106106106106,20.4004004004004,11.351351351351353,5.805805805805806,5.685685685685685
4996,21.056845476381106,20.396317053642914,11.369095276220976,5.804643714971978,5.684547638110488
4997,21.052631578947366,20.392235341204724,11.366820092055233,5.803482089253552,5.683410046027617
4998,21.068427370948378,20.388155262104842,11.364545818327331,5.802320928371349,5.6822729091636655
4999,21.084216843368676,20.384076815363073,11.362272454490899,5.80116023204641,5.6811362272454495
5000,21.099999999999998,20.380000000000003,11.360000000000001,5.800000000000001,5.680000000000001
5001,21.095780843831232,20.375924815036992,11.357728454309138,5.798840231953609,5.678864227154569
5002,21.09156337465014,20.391843262694923,11.355457816873251,5.7976809276289485,5.677728908436626
5003,21.107335598640816,20.38776733959624,11.35318808714771,5.7965220867479506,5.676594043573855
5004,21.103117505995204,20.403677058353317,11.35091926458833,5.795363709032774,5.675459632294165
5005,21.11888111888112,20.3996003996004,11.34865134865135,5.794205794205794,5.674325674325675
5006,21.11466240511386,20.395525369556534,11.346384338793449,5.793048341989612,5.673192169396724
5007,21.11044537647294,20.41142400639105,11.34411823447174,5.79189135210705,5.67205911723587
5008,21.10623003194888,20.4073482428115,11.341853035143771,5.7907348242811505,5.6709265175718855
5009,21.102016370533043,20.403274106608105,11.359552804951088,5.7895787582351765,5.66979437013376
5010,21.097804391217565,20.39920159680639,11.357285429141717,5.788423153692615,5.668662674650698
5011,21.09359409299541,20.39513071243265,11.374975054879267,5.78726801037717,5.667531430852126
5012,21.089385474860336,20.391061452513966,11.372705506783719,5.786113328012769,5.666400638467677
5013,21.085178535806904,20.40694195092759,11.370436864153202,5.784959106323559,5.6652702972272095
5014,21.080973274830477,20.42281611487834,11.36816912644595,5.7838053450339055,5.664140406860789
5015,21.076769690927218,20.438683948155536,11.365902293120637,5.782652043868395,5.663010967098704
5016,21.09250398724083,20.434609250398726,11.363636363636363,5.781499202551834,5.6618819776714515
5017,21.088299780745466,20.430536176998206,11.361371337452661,5.780346820809249,5.660753438309747
5018,21.084097249900356,20.44639298525309,11.359107214029494,5.779194898365883,5.65962534874452
5019,21.079896393703926,20.442319187089062,11.356843992827256,5.7780434349472,5.678421996413628
5020,21.07569721115538,20.43824701195219,11.374501992031872,5.776892430278884,5.677290836653386
5021,21.091416052579167,20.434176458872734,11.372236606253734,5.775741884086835,5.676160127464649
5022,21.08721624850657,20.43010752688172,11.369972122660295,5.794504181600956,5.675029868578255
5023,21.08301811666335,20.445948636273144,11.367708540712721,5.793350587298427,5.6739000597252645
5024,21.078821656050955,20.44187898089172,11.365445859872612,5.792197452229299,5.692675159235669
5025,21.074626865671643,20.437810945273633,11.36318407960199,5.791044776119403,5.691542288557214
5026,21.09033028253084,20.43374452845205,11.360923199363311,5.7898925586947865,5.690409868682849
5027,21.086134871692856,20.42967972946091,11.358663218619455,5.788740799681719,5.689277899343545
5028,21.101829753381065,20.425616547334926,11.356404136833731,5.787589498806683,5.688146380270485
5029,21.097633724398488,20.421554981109566,11.354145953469875,5.786438655796381,5.6870153111950685
5030,21.093439363817097,20.417495029821072,11.351888667992048,5.785288270377734,5.685884691848907
5031,21.08924667064202,20.433313456569273,11.349632279864839,5.784138342277878,5.684754521963824
5032,21.085055643879173,20.429252782193956,11.347376788553259,5.782988871224165,5.703497615262322
5033,21.08086628253527,20.425193721438507,11.34512219352275,5.781839856944169,5.702364394993046
5034,21.0766785856178,20.42113627334128,11.342868494239173,5.780691299165673,5.701231624950338
5035,21.09235352532274,20.417080436941408,11.340615690168818,5.779543197616683,5.7000993048659385
5036,21.08816521048451,20.432883240667195,11.338363780778396,5.778395552025417,5.698967434471803
5037,21.083978558665873,20.44867976970419,11.33611276553504,5.77724836212031,5.697836013500099
5038,21.079793568876536,20.444620881302104,11.333862643906311,5.7959507741167124,5.696705041683208
5039,21.095455447509426,20.44056360388966,11.331613415360192,5.794800555665806,5.6955745187537214
5040,21.091269841269842,20.436507936507937,11.329365079365079,5.7936507936507935,5.694444444444445
5041,21.087085895655626,20.43245387819877,11.346954969252131,5.79250148780004,5.693314818488395
5042,21.0829036096787,20.42840142800476,11.344704482348275,5.791352637842126,5.692185640618802
5043,21.078722982351774,20.44418005155661,11.342454887963514,5.790204243505849,5.691056910569105
5044,21.094369547977795,20.44012688342585,11.34020618556701,5.789056304520222,5.689928628072958
5045,21.090188305252724,20.43607532210109,11.337958374628345,5.807730426164519,5.688800792864222
5046,21.086008719778043,20.432025366627034,11.335711454617519,5.806579468886246,5.707491082045184
5047,21.10164454131167,20.427977016049137,11.333465425004952,5.805428967703586,5.706360213988508
5048,21.09746434231379,20.423930269413628,11.33122028526149,5.804278922345484,5.705229793977813
5049,21.113091701326994,20.41988512576748,11.328976034858387,5.803129332541097,5.704099821746881
5050,21.10891089108911,20.415841584158414,11.326732673267328,5.801980198019803,5.702970297029704
5051,21.104731736289846,20.431597703425062,11.324490199960403,5.8008315185111865,5.701841219560483
5052,21.10055423594616,20.447347585114805,11.322248614410134,5.799683293745051,5.7007125890736345
5053,21.096378389075795,20.443301009301404,11.320007916089452,5.798535523451416,5.69958440530378
5054,21.11199050257222,20.439256034823902,11.317768104471705,5.797388207360506,5.698456667985754
5055,21.107814045499506,20.43521266073195,11.315529179030664,5.816023738872404,5.697329376854599
5056,21.10363924050633,20.450949367088608,11.313291139240507,5.814873417721519,5.69620253164557
5057,21.11924065651572,20.446905279810164,11.311053984575835,5.813723551512755,5.695076132094127
5058,21.13483590351918,20.442862791617237,11.308817714511665,5.812574139976276,5.6939501779359425
5059,21.130658232852344,20.438821901561575,11.306582328523424,5.811425182842459,5.692824668906899
5060,21.126482213438734,20.434782608695652,11.304347826086957,5.8102766798418966,5.691699604743083
5061,21.122307844299545,20.450503852993478,11.302114206678523,5.809128630705394,5.6905749851807945
5062,21.118135124456735,20.44646384828131,11.319636507309363,5.807981035163968,5.689450809956539
5063,21.113964052933042,20.44242543946277,11.317400750543156,5.806833892948845,5.688327078807031
5064,21.109794628751974,20.438388625592417,11.334913112164296,5.80568720379147,5.687203791469194
5065,21.10562685093781,20.434353405725567,11.332675222112536,5.8045409674234945,5.686080947680158
5066,21.101460718515593,20.450059218318202,11.330438215554677,5.803395183576787,5.68495854717726
5067,21.09729623051115,20.446023287941586,11.328202091967633,5.802249851983422,5.683836589698046
5068,21.093133385951067,20.441988950276244,11.345698500394633,5.801104972375691,5.682715074980268
5069,21.088972183862694,20.437956204379564,11.343460248569738,5.799960544486092,5.681594002761886
5070,21.084812623274164,20.433925049309664,11.341222879684418,5.798816568047338,5.680473372781065
5071,21.080654703214353,20.429895484125417,11.358706369552356,5.797673042792349,5.679353184776178
5072,21.076498422712934,20.44558359621451,11.35646687697161,5.796529968454259,5.678233438485805
5073,21.072343780800313,20.441553321506014,11.354228267297458,5.79538734476641,5.677114133648729
5074,21.068190776507688,20.437524635396137,11.351990540007883,5.794245171462357,5.675995270003941
5075,21.064039408866993,20.433497536945815,11.369458128078817,5.793103448275862,5.674876847290641
5076,21.059889676910952,20.429472025216704,11.3672182821119,5.791962174940898,5.673758865248227
5077,21.055741579673036,20.42544809927122,11.364979318495175,5.790821351191648,5.6726413236163085
5078,21.051595116187475,20.42142575817251,11.362741236707365,5.809373769200472,5.671524222134699
5079,21.04745028548927,20.43709391612522,11.360504036227603,5.8082299665288435,5.670407560543414
5080,21.043307086614174,20.43307086614173,11.358267716535433,5.807086614173229,5.669291338582677
5081,21.0391655185987,20.448730564849438,11.356032277110804,5.805943711867743,5.668175555992915
5082,21.035025580480127,20.464384100747736,11.35379771743408,5.804801259346714,5.667060212514758
5083,21.03088727129648,20.460358056265985,11.351564036986032,5.803659256344678,5.665945307889042
5084,21.026750590086547,20.45633359559402,11.369000786782061,5.80251770259638,5.664830841856806
5085,21.022615535889873,20.45231071779744,11.36676499508358,5.821042281219272,5.663716814159292
5086,21.018482107746756,20.448289421942587,11.36453008257963,5.81989775855289,5.662603224537947
5087,21.01435030469825,20.46392765873796,11.36229604875172,5.818753685865933,5.661490072734421
5088,21.010220125786162,20.45990566037736,11.36006289308176,5.817610062893082,5.660377358490567
5089,21.006091570053055,20.455885242680292,11.357830615052073,5.816466889369227,5.659265081548438
5090,21.00196463654224,20.471512770137522,11.355599214145382,5.81532416502947,5.658153241650295
5091,20.997839324297782,20.46749165193479,11.353368689844825,5.814181889609114,5.657041838538598
5092,21.013354281225453,20.463472113118616,11.351139041633935,5.813040062843677,5.655930871956009
5093,21.00922835264088,20.45945415275869,11.348910268996661,5.811898684468879,5.654820341645396
5094,21.0051040439733,20.455437769925403,11.346682371417353,5.810757754220652,5.673341185708677
5095,21.00098135426889,20.451422963689893,11.344455348380764,5.809617271835132,5.672227674190382
5096,21.016483516483518,20.44740973312402,11.342229199372056,5.808477237048666,5.671114599686028
5097,21.012360211889348,20.443398077300373,11.359623307828134,5.807337649597803,5.670001961938395
5098,21.027854060415848,20.43938799529227,11.357395056885053,5.806198509219302,5.668889760690467
5099,21.043341831731713,20.435379486173762,11.355167679937242,5.805059815650127,5.667777995685428
5100,21.058823529411764,20.431372549019606,11.352941176470587,5.803921568627451,5.666666666666666
5101,21.054695157812194,20.42736718290531,11.350715545971378,5.802783767888649,5.665555773377769
5102,21.05056840454724,20.423363386907095,11.348490787926304,5.801646413171305,5.664445315562524
5103,21.0660395845581,20.4193611601019,11.346266901822458,5.800509504213208,5.6633352929649226
5104,21.061912225705328,20.4153605015674,11.344043887147336,5.799373040752351,5.662225705329154
5105,21.057786483839372,20.41136141038198,11.341821743388834,5.798237022526934,5.661116552399608
5106,21.053662358010182,20.407363885624754,11.339600470035252,5.797101449275362,5.6600078339208775
5107,21.049539847268456,20.422948893675347,11.337380066575289,5.795966320736244,5.658899549637752
5108,21.045418950665624,20.43852779953015,11.335160532498042,5.794831636648395,5.657791699295223
5109,21.060872969269916,20.434527304756312,11.332941867293012,5.793697396750832,5.656684282638482
5110,21.05675146771037,20.45009784735812,11.330724070450097,5.7925636007827785,5.655577299412916
5111,21.052631578947366,20.44609665427509,11.34807278419096,5.791430248483663,5.654470749364117
5112,21.04851330203443,20.44209702660407,11.34585289514867,5.790297339593114,5.653364632237872
5113,21.044396636025816,20.438098963426558,11.343633874437707,5.789164873850968,5.671816937218853
5114,21.040281579976536,20.434102463824793,11.360969886585842,5.788032850997262,5.670707860774344
5115,21.036168132942326,20.449657869012707,11.358748778103617,5.786901270772239,5.669599217986314
5116,21.03205629397967,20.44566067240031,11.376075058639563,5.785770132916341,5.668491008600469
5117,21.027946062145787,20.441665038108265,11.373851866327927,5.784639437170217,5.667383232362712
5118,21.02383743649863,20.43767096522079,11.371629542790153,5.783509183274717,5.666275889019149
5119,21.019730416096895,20.433678452822818,11.369408087517094,5.782379370970893,5.6651689783160775
5120,21.015625,20.4296875,11.3671875,5.78125,5.6640625
5121,21.03104862331576,20.425698105838702,11.364967779730522,5.780121070103495,5.662956453817614
5122,21.02694260054666,20.421710269426004,11.38227254978524,5.778992581023038,5.6618508395158145
5123,21.022838180753464,20.417723989849698,11.380050751512785,5.777864532500488,5.660745656841694
5124,21.01873536299766,20.433255269320842,11.37782982045277,5.776736924277908,5.6596409055425445
5125,21.034146341463416,20.429268292682927,11.375609756097562,5.775609756097562,5.658536585365854
5126,21.030042918454935,20.444791260241903,11.373390557939913,5.774483027701912,5.657432696059306
5127,21.025941096157595,20.46030817242052,11.371172225472986,5.773356738833626,5.656329237370782
5128,21.021840873634943,20.45631825273011,11.368954758190327,5.77223088923557,5.674726989079564
5129,21.017742249951258,20.47182686683564,11.366738155585884,5.771105478650809,5.673620588808735
