simulation,Brazil,Argentina,Spain,France,England
5495,28.53503184713376,16.99727024567789,8.40764331210191,8.207461328480436,6.569608735213831
5496,28.529839883551674,16.994177583697233,8.424308588064047,8.205967976710335,6.568413391557497
5497,28.542841549936327,16.991086046934694,8.42277605966891,8.204475168273603,6.567218482808805
5498,28.537650054565294,17.00618406693343,8.421244088759549,8.202982902873773,6.566024008730448
5499,28.53246044735406,17.003091471176575,8.419712675031823,8.201491180214585,6.564829969085288
5500,28.527272727272727,17.01818181818182,8.418181818181818,8.200000000000001,6.5636363636363635
5501,28.52208689329213,17.033266678785676,8.416651517905835,8.198509361934194,6.562443192146883
5502,28.516902944383858,17.048346055979643,8.415121773900399,8.197019265721556,6.561250454380225
5503,28.511720879520265,17.045248046520083,8.413592585862258,8.19552971106669,6.5600581500999455
5504,28.50654069767442,17.0421511627907,8.412063953488373,8.194040697674419,6.5770348837209305
5505,28.501362397820163,17.03905540417802,8.410535876475931,8.192552225249774,6.575840145322434
5506,28.496185978932075,17.054122775154376,8.409008354522339,8.191064293498002,6.574645840900835
5507,28.509170147085527,17.05102596695115,8.407481387325221,8.18957690212457,6.573451970219721
5508,28.52214960058097,17.0479302832244,8.405954974582427,8.188090050835148,6.572258533042846
5509,28.516972227264475,17.06298783808314,8.404429115992013,8.186603739335633,6.571065529134144
5510,28.511796733212343,17.05989110707804,8.40290381125227,8.185117967332122,6.569872958257713
5511,28.50662311740156,17.05679549990927,8.401379060061695,8.183632734530939,6.58682634730539
5512,28.519593613933235,17.053701015965167,8.399854862119014,8.182148040638607,6.585631349782293
5513,28.514420460729184,17.0506076546345,8.398331217123163,8.180663885361872,6.584436785779067
5514,28.50924918389554,17.047515415306496,8.396808124773305,8.17918026840769,6.583242655059848
5515,28.50407978241161,17.04442429737081,8.41341795104261,8.177697189483228,6.582048957388939
5516,28.49891225525743,17.059463379260333,8.411892675852068,8.176214648295867,6.58085569253082
5517,28.49374660141381,17.05637121624071,8.410367953597971,8.174732644553199,6.579662860250137
5518,28.506705328017397,17.05328017397608,8.408843783979702,8.17325117796303,6.578470460311707
5519,28.50154013408226,17.05019025185722,8.407320166696865,8.171770248233376,6.577278492480522
5520,28.496376811594203,17.047101449275363,8.405797101449275,8.170289855072465,6.576086956521738
5521,28.491215359536316,17.04401376562217,8.422387248686832,8.168809998188733,6.5748958522006875
5522,28.48605577689243,17.040927200289747,8.420862006519377,8.167330677290837,6.573705179282868
5523,28.480898062647114,17.037841752670648,8.419337316675719,8.165851892087634,6.572514937533949
5524,28.475742215785658,17.034757422157856,8.417813178855901,8.164373642288197,6.571325126719768
5525,28.47058823529412,17.031674208144796,8.416289592760181,8.16289592760181,6.570135746606335
5526,28.46543612015925,17.028592110025333,8.414766558089033,8.161418747737965,6.5689467969598265
5527,28.478378867378325,17.025511127193777,8.413244074543153,8.159942102406369,6.56775827754659
5528,28.491316931982634,17.02243125904486,8.411722141823445,8.158465991316932,6.566570188133141
5529,28.486163863266412,17.037438958220292,8.410200759631037,8.156990414179779,6.565382528486163
5530,28.48101265822785,17.05244122965642,8.408679927667269,8.155515370705244,6.564195298372513
5531,28.47586331585608,17.049358163080814,8.407159645633701,8.172120773820286,6.563008497559212
5532,28.470715835140997,17.046276211135215,8.405639913232104,8.170643528561099,6.561822125813449
5533,28.4655702150732,17.04319537321525,8.404120730164468,8.16916681727815,6.578709560816917
5534,28.460426454644015,17.040115648717023,8.402602096132997,8.18576075171666,6.57752078062884
5535,28.455284552845526,17.037037037037038,8.419150858175248,8.184281842818427,6.576332429990966
5536,28.450144508670522,17.033959537572255,8.435693641618498,8.182803468208093,6.575144508670521
5537,28.445006321112515,17.048943471193788,8.434170128228283,8.181325627596172,6.573957016434892
5538,28.43986998916576,17.045864933188877,8.432647165041532,8.17984832069339,6.572769953051644
5539,28.434735511825238,17.042787506770175,8.431124751760246,8.196425347535657,6.5715833182885
5540,28.42960288808664,17.03971119133574,8.429602888086643,8.212996389891696,6.5703971119133575
5541,28.424472116946397,17.036635986284065,8.428081573723155,8.21151416711785,6.569211333694279
5542,28.41934319740166,17.033561891014074,8.426560808372429,8.210032479249369,6.568025983399495
5543,28.43225690059534,17.030488904925132,8.425040591737327,8.208551325996753,6.566841060797401
5544,28.445165945165947,17.027417027417027,8.423520923520924,8.207070707070708,6.565656565656567
5545,28.440036068530205,17.02434625788999,8.42200180342651,8.205590622182147,6.564472497745717
5546,28.434908041831953,17.02127659574468,8.43851424450054,8.204111071042194,6.563288856833754
5547,28.42978186407067,17.018208040382188,8.436992969172525,8.202632053362176,6.562105642689742
5548,28.442682047584718,17.015140591204037,8.435472242249459,8.201153568853641,6.560922855082913
5549,28.437556316453417,17.012074247612183,8.433952063434853,8.199675617228328,6.559740493782663
5550,28.450450450450447,17.00900900900901,8.432432432432432,8.198198198198197,6.558558558558558
5551,28.445325166636643,17.005944874797336,8.448928121059268,8.19672131147541,6.557377049180328
5552,28.44020172910663,17.002881844380404,8.465417867435159,8.195244956772333,6.556195965417867
5553,28.435080136862958,16.999819917161897,8.463893390959841,8.193769133801549,6.5730235908517916
5554,28.429960388908892,16.99675909254591,8.462369463449766,8.210298883687432,6.571840115232265
5555,28.424842484248426,16.993699369936994,8.478847884788479,8.20882088208821,6.5706570657065715
5556,28.437724982001438,16.990640748740102,8.477321814254859,8.207343412526997,6.569474442044636
5557,28.432607522044268,16.987583228360627,8.475796292963828,8.205866474716574,6.568292244016556
5558,28.427491903562434,16.98452680820439,8.474271320618927,8.204390068369918,6.567110471392587
5559,28.422378125562155,16.98147148767764,8.472746896923908,8.202914193200215,6.583917970858068
5560,28.41726618705036,16.97841726618705,8.471223021582734,8.201438848920864,6.58273381294964
5561,28.412156087034706,16.975364143139725,8.487682071569862,8.19996403524546,6.581550080920698
5562,28.42502696871629,16.972312117943186,8.486156058971593,8.198489751887811,6.580366774541532
5563,28.419917310803523,16.98723710228294,8.484630595002697,8.197015998561927,6.5791838935825995
5564,28.414809489575845,16.984184040258807,8.48310567936736,8.21351545650611,6.578001437814522
5565,28.427672955974842,16.9811320754717,8.481581311769991,8.212039532794249,6.576819407008086
5566,28.422565576715776,16.97808120733022,8.480057491915199,8.210564139417894,6.575637800934244
5567,28.435423028561164,16.975031435243398,8.478534219507813,8.209089276091252,6.574456619364109
5568,28.430316091954023,16.97198275862069,8.477011494252872,8.207614942528735,6.573275862068965
5569,28.425210989405635,16.96893517687197,8.47548931585563,8.224097683605674,6.572095528820256
5570,28.42010771992819,16.965888689407542,8.491921005385997,8.222621184919209,6.570915619389588
5571,28.415006282534556,16.98079339436367,8.490396697181835,8.221145216298689,6.5697361335487345
5572,28.409906676238332,16.977745872218232,8.506819813352477,8.219669777458723,6.568557071069633
5573,28.40480890005383,16.974699443746637,8.505293378790597,8.218194868114121,6.567378431724386
5574,28.399712952996055,16.971654108360244,8.521707929673484,8.216720487979906,6.566200215285253
5575,28.394618834080713,16.968609865470853,8.520179372197308,8.215246636771301,6.565022421524663
5576,28.389526542324244,16.965566714490674,8.518651362984219,8.21377331420373,6.581779053084648
5577,28.384436076743768,16.962524654832347,8.517123901739286,8.230231307154384,6.580598888291196
5578,28.379347436357115,16.95948368590893,8.515596988167802,8.228755826461096,6.5794191466475445
5579,28.392184979386986,16.956443807133894,8.514070621975264,8.227280874708729,6.5782398279261525
5580,28.405017921146953,16.953405017921146,8.512544802867383,8.225806451612904,6.577060931899642
5581,28.417846264110374,16.950367317685004,8.511019530550081,8.224332556889447,6.5758824583408
5582,28.412755284844142,16.947330705840198,8.509494804729488,8.22285919025439,6.574704407022572
5583,28.40766612932115,16.9442951818019,8.507970625111946,8.221386351423966,6.573526777718072
5584,28.42048710601719,16.941260744985673,8.506446991404012,8.219914040114613,6.572349570200572
5585,28.433303491495078,16.93822739480752,8.504923903312445,8.218442256042973,6.571172784243509
5586,28.428213390619405,16.93519513068385,8.503401360544217,8.216970998925886,6.56999641962048
5587,28.42312511186683,16.9321639520315,8.501879362806514,8.215500268480401,6.586719169500626
5588,28.43593414459556,16.92913385826772,8.500357909806729,8.214030064423765,6.585540443808161
5589,28.43084630524244,16.94399713723385,8.49883700125246,8.212560386473431,6.584362139917696
5590,28.425760286225405,16.94096601073345,8.49731663685152,8.211091234347048,6.583184257602863
5591,28.438561974602038,16.937935968520836,8.49579681631193,8.209622607762475,6.582006796637454
5592,28.433476394849787,16.934907010014307,8.494277539341917,8.208154506437767,6.598712446351931
5593,28.428392633649203,16.931879134632577,8.492758805649919,8.206686930091186,6.597532630073307
5594,28.423310690025026,16.92885234179478,8.491240614944584,8.205219878441188,6.596353235609581
5595,28.418230563002684,16.925826630920465,8.489722966934764,8.203753351206435,6.613047363717604
5596,28.41315225160829,16.922802001429595,8.488205861329522,8.20228734810579,6.6118656182987845
5597,28.425942469179915,16.91977845274254,8.486689297838128,8.200821868858316,6.61068429515812
5598,28.420864594498035,16.916755984280098,8.48517327617006,8.19935691318328,6.627366916755985
5599,28.415788533666724,16.931594927665657,8.483657796035006,8.197892480800142,6.6261832470083935
5600,28.42857142857143,16.92857142857143,8.482142857142858,8.196428571428571,6.625
5601,28.42349580432066,16.94340296375647,8.480628459203714,8.19496518478843,6.623817175504374
5602,28.418421992145664,16.94037843627276,8.479114601927883,8.193502320599785,6.622634773295252
5603,28.41334999107621,16.937354988399072,8.477601285025878,8.192039978582901,6.621452793146529
5604,28.408279800142754,16.93433261955746,8.476088508208422,8.190578158458244,6.620271234832263
5605,28.40321141837645,16.931311329170384,8.47457627118644,8.189116859946477,6.619090098126673
5606,28.39814484480913,16.92829111666072,8.473064573671067,8.205494113449875,6.617909382804138
5607,28.393080078473336,16.943106830747283,8.471553415373641,8.204030675940787,6.6167290886392
5608,28.38801711840228,16.94008559201141,8.470042796005705,8.22039942938659,6.615549215406562
5609,28.38295596362988,16.937065430558032,8.468532715279016,8.218933856302371,6.632198252807988
5610,28.39572192513369,16.93404634581105,8.467023172905526,8.2174688057041,6.631016042780749
5611,28.390661201211902,16.931028337194796,8.465514168597398,8.216004277312422,6.64765638923543
5612,28.3856022808268,16.945830363506772,8.464005702067,8.214540270848183,6.646471846044191
5613,28.380545163014432,16.942811330839124,8.462497773026902,8.213076786032424,6.645287724924283
5614,28.37548984681154,16.939793373708586,8.460990381189882,8.211613822586392,6.644104025650161
5615,28.370436331255565,16.936776491540517,8.459483526268922,8.210151380231522,6.642920747996437
5616,28.383190883190885,16.933760683760685,8.457977207977208,8.208689458689458,6.641737891737892
5617,28.3781377959765,16.930745949795263,8.456471426028129,8.207228057682038,6.640555456649457
5618,28.390886436454256,16.927732289070843,8.454966180135278,8.205767176931293,6.63937344250623
5619,28.385833778252355,16.924719701014414,8.453461470012458,8.204306816159459,6.655988610072967
5620,28.398576512455513,16.92170818505338,8.451957295373665,8.202846975088967,6.654804270462633
5621,28.411314712684575,16.91869774061555,8.450453655933108,8.201387653442447,6.653620352250488
5622,28.4062611170402,16.915688367129135,8.448950551405193,8.199928850942726,6.652436855211668
5623,28.40120931886893,16.912680064022766,8.447447981504535,8.198470567312823,6.669037880135159
5624,28.413940256045517,16.909672830725462,8.445945945945946,8.19701280227596,6.667852062588904
5625,28.40888888888889,16.906666666666666,8.462222222222222,8.195555555555556,6.666666666666667
5626,28.403839317454675,16.921436189121934,8.460718094560967,8.194098826875223,6.665481692143619
5627,28.416562999822286,16.91842900302115,8.459214501510575,8.19264261595877,6.664297138795094
5628,28.429282160625448,16.91542288557214,8.45771144278607,8.191186922530207,6.663113006396588
5629,28.424231657488008,16.912417836205364,8.456208918102682,8.189731746313733,6.661929294723752
5630,28.419182948490228,16.909413854351687,8.454706927175843,8.188277087033748,6.660746003552398
5631,28.414136032676257,16.906410939442374,8.453205469721187,8.186822944414846,6.659563132658497
5632,28.42684659090909,16.90340909090909,8.451704545454545,8.185369318181818,6.6583806818181825
5633,28.421800106515178,16.900408308183916,8.467956683827445,8.183916208059648,6.65719865080774
5634,28.416755413560523,16.897408590699325,8.466453674121405,8.182463613773518,6.656017039403621
5635,28.41171251109139,16.8944099378882,8.464951197870453,8.181011535048802,6.654835847382431
5636,28.40667139815472,16.90915542938254,8.463449254790632,8.179559971611072,6.653655074520937
5637,28.401632073798122,16.92389568919638,8.46194784459819,8.178108923186093,6.652474720596062
5638,28.39659453706988,16.920893934019155,8.460446967009577,8.194395175594183,6.651294785384889
5639,28.409292427735416,16.917893243482887,8.458946621741443,8.192942010994857,6.650115268664656
5640,28.404255319148934,16.914893617021278,8.457446808510639,8.191489361702127,6.648936170212766
5641,28.41694734976068,16.911895054068427,8.455947527034214,8.190037227441943,6.6477574898067715
5642,28.41191066997519,16.908897554058843,8.454448777029421,8.206309819213045,6.646579227224389
5643,28.424596845649475,16.905901116427433,8.452950558213717,8.204855573276626,6.645401382243488
5644,28.41956059532247,16.902905740609498,8.451452870304749,8.203401842664777,6.644223954642098
5645,28.41452612931798,16.899911426040745,8.449955713020373,8.219663418954827,6.643046944198405
5646,28.40949344668792,16.896918172157278,8.448459086078639,8.218207580588027,6.641870350690754
5647,28.42217106428192,16.893925978395608,8.446962989197804,8.216752257836019,6.640694173897645
5648,28.43484419263456,16.890934844192635,8.445467422096318,8.21529745042493,6.639518413597734
5649,28.447512834129935,16.887944768985662,8.443972384492831,8.213843158081076,6.638343069569835
5650,28.442477876106192,16.884955752212388,8.442477876106194,8.230088495575222,6.637168141592921
5651,28.43744470005309,16.881967793310917,8.440983896655458,8.228632100513183,6.635993629446116
5652,28.432413305024767,16.878980891719745,8.439490445859873,8.227176220806793,6.652512384996462
5653,28.445073412347426,16.875995046877765,8.437997523438883,8.225720856182559,6.651335574031488
5654,28.45772904138663,16.873010258224266,8.436505129112133,8.224266006367174,6.650159179342059
5655,28.452696728558795,16.887709991158268,8.435013262599469,8.222811671087534,6.648983200707338
5656,28.465346534653463,16.884724186704382,8.433521923620933,8.22135785007072,6.647807637906649
5657,28.460314654410464,16.881739437864592,8.432031111896766,8.219904543044017,6.646632490719464
5658,28.4729586426299,16.87875574407918,8.430540827147402,8.218451749734887,6.645457758925416
5659,28.467927195617598,16.875773104788834,8.429051069093479,8.216999469871002,6.661954408906167
5660,28.480565371024735,16.872791519434628,8.42756183745583,8.215547703180212,6.66077738515901
5661,28.475534357887298,16.887475711005123,8.426073131955485,8.214096449390567,6.659600777247836
5662,28.470505121865063,16.884493111974567,8.424584952313669,8.212645708230307,6.658424584952313
5663,28.465477662016596,16.881511566307612,8.440755783153806,8.211195479427866,6.657248808052269
5664,28.46045197740113,16.87853107344633,8.439265536723164,8.209745762711865,6.656073446327683
5665,28.47308031774051,16.875551632833186,8.437775816416593,8.20829655781112,6.654898499558694
5666,28.4680550653018,16.87257324391105,8.436286621955524,8.206847864454641,6.6537239675255915
5667,28.463031586377273,16.86959590612317,8.452443973883888,8.205399682371626,6.652549850008822
5668,28.475652787579392,16.866619618913198,8.450952717007763,8.203952011291461,6.651376146788992
5669,28.48826953607338,16.86364438172517,8.44946198624096,8.202504850943729,6.6502028576468515
5670,28.483245149911816,16.86067019400353,8.447971781305116,8.218694885361552,6.649029982363315
5671,28.478222535707985,16.875330629518604,8.44648210192206,8.217245635690354,6.64785752071945
5672,28.47320169252468,16.872355430183354,8.444992947813821,8.215796897038082,6.664315937940761
5673,28.46818261942535,16.869381279746165,8.443504318702628,8.214348669134496,6.663141195134849
5674,28.463165315474093,16.86640817765245,8.442016214310891,8.212900951709551,6.6795911173775115
5675,28.475770925110133,16.86343612334802,8.440528634361232,8.211453744493392,6.678414096916299
5676,28.4707540521494,16.878083157152922,8.439041578576461,8.21000704721635,6.677237491190979
5677,28.46573894662674,16.87511009335917,8.437555046679584,8.208560859608948,6.6760612999823845
5678,28.46072560760831,16.8721380767876,8.4360690383938,8.207115181401903,6.674885523071504
5679,28.455714034160945,16.869167106885016,8.434583553442508,8.205670012326113,6.673710160239479
5680,28.468309859154928,16.866197183098592,8.433098591549296,8.204225352112676,6.672535211267605
5681,28.46329871501496,16.863228304875904,8.431614152437952,8.220383735257878,6.671360675937335
5682,28.458289334741288,16.860260471664905,8.430130235832452,8.218936994016191,6.670186554030271
5683,28.470878057364068,16.857293682913955,8.428646841456978,8.21749076192152,6.669012845328172
5684,28.4658691062632,16.871921182266007,8.42716396903589,8.216045038705138,6.667839549612949
5685,28.460861917326298,16.868953386103783,8.443271767810026,8.214599824098505,6.666666666666667
5686,28.473443545550474,16.865986633837498,8.441786844882166,8.213155117833274,6.665494196271545
5687,28.48602074907684,16.863020924916476,8.440302444170916,8.211710919641286,6.664322138209952
5688,28.48101265822785,16.877637130801688,8.438818565400844,8.21026722925457,6.663150492264417
5689,28.476006328001407,16.874670416593425,8.437335208296712,8.208824046405343,6.661979258217612
5690,28.471001757469246,16.87170474516696,8.43585237258348,8.20738137082601,6.660808435852372
5691,28.483570549991217,16.86874011597259,8.434370057986294,8.205939202249166,6.659638024951678
5692,28.478566408995082,16.865776528460998,8.432888264230499,8.204497540407589,6.658468025298665
5693,28.47356402599684,16.86281398208326,8.43140699104163,8.203056385034252,6.674863867907957
5694,28.468563400070252,16.877414822620302,8.429926238145416,8.201615735862312,6.673691605198455
5695,28.463564530289727,16.87445127304653,8.428446005267778,8.20017559262511,6.672519754170326
5696,28.458567415730336,16.871488764044944,8.426966292134832,8.19873595505618,6.671348314606742
5697,28.45357205546779,16.86852729506758,8.42548709847288,8.197296822889239,6.670177286291031
5698,28.466128466128467,16.865566865566866,8.424008424008424,8.195858195858195,6.669006669006669
5699,28.46113353219863,16.862607474995613,8.422530268468153,8.19442007369714,6.667836462537287
5700,28.45614035087719,16.85964912280702,8.421052631578947,8.192982456140351,6.684210526315789
5701,28.451148921241888,16.87423259077355,8.419575513067883,8.191545342922295,6.683038063497632
5702,28.4461592423711,16.871273237460542,8.418098912662224,8.190108733777622,6.699403717993686
5703,28.458705944239878,16.868314921970892,8.416622830089427,8.188672628441171,6.6982290022795015
5704,28.471248246844322,16.865357643758767,8.415147265077138,8.187237026647965,6.697054698457223
5705,28.46625766871166,16.879929886064858,8.413672217353199,8.185801928133216,6.695880806310255
5706,28.461268839817738,16.876971608832807,8.412197686645637,8.184367332632316,6.6947073256221525
5707,28.473804100227788,16.874014368319607,8.41072367268267,8.182933239880848,6.693534256176625
5708,28.46881569726699,16.87105816398038,8.409250175192712,8.199018920812893,6.692361597757533
5709,28.481345244351026,16.868102995270625,8.407777193904362,8.197582764056753,6.691189350148888
5710,28.476357267950963,16.882661996497372,8.40630472854641,8.196147110332749,6.690017513134851
5711,28.471371038347048,16.897215899142008,8.404832778847837,8.19471195937664,6.688846086499738
5712,28.46638655462185,16.894257703081234,8.403361344537815,8.193277310924369,6.687675070028011
5713,28.461403815858567,16.89130054262209,8.401890425345702,8.191843164712061,6.686504463504288
5714,28.456422821141057,16.88834441722086,8.40042002100105,8.207910395519775,6.685334266713336
5715,28.45144356955381,16.885389326334206,8.416447944007,8.20647419072616,6.684164479440071
5716,28.463960811756472,16.882435269419176,8.414975507347796,8.205038488453464,6.682995101469559
5717,28.458981983557806,16.896973937379745,8.413503585796747,8.203603288437993,6.681826132587021
5718,28.45400489681707,16.894018887722982,8.412032179083596,8.20216859041623,6.680657572577825
5719,28.449029550620736,16.891064871481028,8.410561286938275,8.200734394124847,6.679489421227487
5720,28.444055944055947,16.888111888111887,8.409090909090908,8.199300699300698,6.678321678321679
5721,28.439084076210452,16.885159937073936,8.407621045271805,8.197867505680826,6.677154343646216
5722,28.45159035302342,16.882209017825936,8.406151695211465,8.196434813002448,6.675987416987067
5723,28.44661890616809,16.879259129827016,8.42215621177704,8.19500262100297,6.674820898130351
5724,28.441649196366175,16.87631027253669,8.420684835779175,8.193570929419986,6.673654786862334
5725,28.43668122270742,16.890829694323145,8.419213973799126,8.192139737991265,6.672489082969432
5726,28.43171498428222,16.887879846315055,8.417743625567587,8.190709046454767,6.6713237862382115
5727,28.426750480181596,16.884931028461672,8.416273790815437,8.189278854548629,6.687620045398987
5728,28.42178770949721,16.881983240223462,8.432262569832401,8.187849162011174,6.68645251396648
5729,28.434281724559256,16.879036481061267,8.430790713911678,8.186419968580905,6.685285390120439
5730,28.429319371727747,16.8760907504363,8.429319371727749,8.202443280977311,6.68411867364747
5731,28.42435875065434,16.89059500959693,8.427848543011692,8.201012039783633,6.682952364334323
5732,28.41939986043266,16.88764829030007,8.426378227494766,8.199581297976273,6.699232379623169
5733,28.414442700156982,16.884702598988312,8.424908424908425,8.198151055293913,6.698063840920984
5734,28.409487268922216,16.881757935123822,8.423439134984303,8.214161144053017,6.696895709801185
5735,28.404533565823886,16.896251089799478,8.421970357454228,8.212728857890149,6.695727986050566
5736,28.39958158995816,16.893305439330543,8.437935843793584,8.211297071129707,6.694560669456067
5737,28.39463134042182,16.89036081575736,8.436465051420603,8.209865783510546,6.693393759804776
5738,28.389682816312305,16.887417218543046,8.434994771697456,8.208434994771698,6.692227256883932
5739,28.38473601672765,16.901899285589824,8.43352500435616,8.207004704652379,6.69106116048092
5740,28.397212543554005,16.898954703832754,8.432055749128919,8.205574912891986,6.689895470383275
5741,28.392266155722,16.896011147883645,8.430587005748128,8.204145619230099,6.68873018637868
5742,28.40473702542668,16.89306861720655,8.42911877394636,8.202716823406478,6.687565308254964
5743,28.39979104997388,16.89012711126589,8.445063555632945,8.201288525161065,6.686400835800105
5744,28.39484679665738,16.88718662952646,8.44359331476323,8.199860724233982,6.702646239554317
5745,28.389904264577893,16.90165361183638,8.44212358572672,8.198433420365534,6.70147954743255
5746,28.384963452836754,16.916115558649494,8.440654368256178,8.197006613296207,6.700313261399233
5747,28.380024360535934,16.930572472594395,8.439185662084565,8.195580302766661,6.699147381242387
5748,28.39248434237996,16.927627000695892,8.437717466945024,8.194154488517745,6.697981906750174
5749,28.387545660114803,16.924682553487564,8.436249782570881,8.192729170290486,6.714211167159506
5750,28.4,16.921739130434784,8.434782608695652,8.191304347826087,6.713043478260869
5751,28.41245000869414,16.918796731003305,8.433315945053034,8.189880020865935,6.711876195444271
5752,28.407510431154382,16.91585535465925,8.431849791376912,8.1884561891516,6.710709318497914
5753,28.402572570832607,16.912915000869113,8.447766382756823,8.187032852424823,6.709542847210151
5754,28.397636426833508,16.909975669099754,8.46367744177963,8.185610010427528,6.708376781369482
5755,28.392701998262382,16.9244135534318,8.4622067767159,8.184187662901826,6.707211120764553
5756,28.387769284225158,16.93884642112578,8.460736622654622,8.182765809589993,6.706045865184156
5757,28.38283828382838,16.935904116727464,8.459266979329511,8.198714608302936,6.704881014417231
5758,28.37790899617923,16.932962834317472,8.45779784647447,8.197290725946509,6.703716568252865
5759,28.372981420385486,16.93002257336343,8.45632922382358,8.195867338079529,6.702552526480292
5760,28.368055555555554,16.927083333333336,8.45486111111111,8.194444444444445,6.701388888888888
5761,28.363131400798476,16.924145113695538,8.453393508071514,8.193022044783891,6.717583752820691
5762,28.375564040263797,16.921207913918778,8.45192641443943,8.19160013884068,6.7164179104477615
5763,28.37064029151484,16.91827173347215,8.46781190352247,8.1901787263578,6.715252472670484
5764,28.36571825121443,16.915336571825122,8.483691880638446,8.188757807078417,6.71408743927828
5765,28.37814397224631,16.91240242844753,8.482220294882914,8.18733738074588,6.712922810060711
5766,28.373222337842524,16.909469302809573,8.480749219562956,8.185917447103712,6.711758584807493
5767,28.385642448413385,16.906537194381826,8.47927865441304,8.184498005895612,6.710594763308479
5768,28.398058252427184,16.90360610263523,8.477808599167822,8.183079056865465,6.709431345353675
5769,28.39313572542902,16.918010053735483,8.476339053562143,8.181660599757324,6.708268330733229
5770,28.388214904679376,16.932409012131718,8.474870017331023,8.180242634315425,6.707105719237435
5771,28.383295789291285,16.94680298041934,8.47340149020967,8.17882516028418,6.705943510656732
5772,28.37837837837838,16.943866943866944,8.471933471933472,8.194733194733194,6.7047817047817055
5773,28.390784687337607,16.94093192447601,8.470465962238006,8.19331370171488,6.703620301403084
5774,28.38586768271562,16.95531693799792,8.468998960859023,8.191894700381019,6.702459300311742
5775,28.38095238095238,16.969696969696972,8.467532467532468,8.190476190476192,6.701298701298701
5776,28.376038781163437,16.966759002770083,8.46606648199446,8.189058171745152,6.700138504155125
5777,28.37112688246495,16.9811320754717,8.464601003981304,8.187640643932838,6.698978708672321
5778,28.366216683973693,16.978193146417446,8.463136033229492,8.186223606784354,6.715126341294566
5779,28.378612216646477,16.975255234469632,8.461671569475687,8.18480706004499,6.713964353694411
5780,28.373702422145332,16.972318339100344,8.460207612456747,8.183391003460208,6.71280276816609
5781,28.368794326241137,16.969382459782047,8.458744161909703,8.199273482096523,6.711641584500952
5782,28.363887928052577,16.966447595987546,8.47457627118644,8.197855413351782,6.710480802490487
5783,28.376275289642056,16.96351374719004,8.473110842123466,8.19643783503372,6.7093204219263365
5784,28.38865836791148,16.960580912863072,8.4716459197787,8.195020746887966,6.708160442600277
5785,28.383751080380293,16.957649092480555,8.47018150388937,8.193604148660329,6.707000864304236
5786,28.378845489111647,16.954718285516766,8.46871759419288,8.192188040096786,6.70584168683028
5787,28.3739415932262,16.96906860203905,8.46725419042682,8.190772420943494,6.704682909970623
5788,28.369039391845195,16.966136834830685,8.465791292328955,8.206634416033172,6.703524533517623
5789,28.36413888409052,16.963206080497496,8.481603040248748,8.205216790464673,6.702366557263777
5790,28.359240069084628,16.960276338514678,8.480138169257339,8.203799654576857,6.701208981001727
5791,28.354342945950613,16.957347608357797,8.478673804178898,8.21965118286997,6.7000518045242625
5792,28.349447513812155,16.971685082872927,8.477209944751381,8.218232044198896,6.698895027624309
5793,28.344553771793546,16.96875539444157,8.47574659071293,8.2168133954773,6.6977386500949425
5794,28.339661719019677,16.96582671729375,8.474283741801864,8.232654470141526,6.6965826717293755
5795,28.334771354616052,16.962899050905953,8.490077653149267,8.23123382226057,6.695427092320966
5796,28.329882677708763,16.959972394755006,8.488612836438923,8.229813664596273,6.694271911663216
5797,28.324995687424533,16.957046748318096,8.487148525099188,8.228393996894946,6.6931171295497665
5798,28.32011038289065,16.954122111072785,8.502932045532942,8.22697481890307,6.691962745774404
5799,28.315226763235042,16.95119848249698,8.501465769960339,8.225556130367305,6.690808760131057
5800,28.31034482758621,16.948275862068964,8.5,8.241379310344827,6.689655172413793
5801,28.32270298224444,16.945354249267368,8.49853473539045,8.239958627822789,6.688501982416825
5802,28.335056876938985,16.942433643571185,8.49706997587039,8.238538435022406,6.687349189934505
5803,28.330174047906254,16.93951404445976,8.4956057211787,8.237118731690504,6.68619679476133
5804,28.32529290144728,16.93659545141282,8.494141971054445,8.235699517574087,6.685044796691937
5805,28.33763996554694,16.93367786391042,8.492678725236864,8.234280792420327,6.683893195521103
5806,28.33275921460558,16.930761281433,8.49121598346538,8.232862555976576,6.699965552876335
5807,28.327880144653005,16.92784570346134,8.489753745479593,8.248665403822972,6.698811778887549
5808,28.34022038567493,16.924931129476583,8.488292011019285,8.247245179063361,6.697658402203857
5809,28.33534171113789,16.922017558960235,8.48683077982441,8.245825443277672,6.696505422620072
5810,28.330464716006887,16.91910499139415,8.485370051635112,8.244406196213424,6.695352839931153
5811,28.325589399414902,16.91619342626054,8.483909826191706,8.24298743761831,6.694200653932198
5812,28.320715760495524,16.91328286304198,8.482450103234687,8.241569167240193,6.710254645560909
5813,28.315843798382932,16.927576122484087,8.48099088250473,8.240151384827112,6.709100292447961
5814,28.310973512211902,16.92466460268318,8.47953216374269,8.238734090127279,6.707946336429309
5815,28.306104901117802,16.92175408426483,8.495270851246776,8.23731728288908,6.706792777300086
5816,28.31843191196699,16.91884456671252,8.493810178817055,8.235900962861074,6.7056396148555715
5817,28.313563692625067,16.93312704143029,8.492350008595496,8.23448512979199,6.704486848891181
5818,28.30869714678584,16.947404606393953,8.490890340323135,8.233069783430732,6.703334479202475
